"team_name","age","wins","losses","wins_pyth","losses_pyth","mov","sos","srs","off_rtg","def_rtg","pace","fta_per_fga_pct","fg3a_per_fga_pct","ts_pct","efg_pct","tov_pct","orb_pct","ft_rate","opp_efg_pct","opp_tov_pct","drb_pct","opp_ft_rate","opp_mp","opp_fg_pct","opp_avg_dist","opp_fg2a_pct_fga","opp_pct_fga_00_03","opp_pct_fga_03_10","opp_pct_fga_10_16","opp_pct_fga_16_xx","opp_fg3a_pct_fga","opp_fg2_pct","opp_fg_pct_00_03","opp_fg_pct_03_10","opp_fg_pct_10_16","opp_fg_pct_16_xx","opp_fg3_pct","opp_fg2_pct_ast","opp_pct_fg2_dunk","opp_fg2_dunk","opp_pct_fg2_layup","opp_fg2_layup","opp_fg3_pct_ast","opp_pct_fg3a_corner","opp_fg3_pct_corner","opp_fg","opp_fga","opp_fg3","opp_fg3a","opp_fg2","opp_fg2a","opp_ft","opp_fta","opp_ft_pct","opp_orb","opp_drb","opp_trb","opp_ast","opp_stl","opp_blk","opp_tov","opp_pf","opp_pts","fg_pct","avg_dist","fg2a_pct_fga","pct_fga_00_03","pct_fga_03_10","pct_fga_10_16","pct_fga_16_xx","fg3a_pct_fga","fg2_pct","fg_pct_00_03","fg_pct_03_10","fg_pct_10_16","fg_pct_16_xx","fg3_pct","fg2_pct_ast","pct_fg2_dunk","fg2_dunk","pct_fg2_layup","fg2_layup","fg3_pct_ast","pct_fg3a_corner","fg3_pct_corner","fg3a_heave","fg3_heave","fg","fga","fg3","fg3a","fg2","fg2a","ft","fta","ft_pct","orb","drb","trb","ast","stl","blk","tov","pf","pts","W_PCT","HOME_RECORD","ROAD_RECORD","L10","CurrentStreak"
"Memphis Grizzlies",29.5,42,36,41,37,0.64,0.59,1.23,107.6,107,92.4,0.283,0.316,0.534,0.49,12,24.8,0.222,0.506,13.7,77.9,0.261,18945,0.443,13.9,0.645,0.276,0.144,0.09,0.135,0.355,0.492,0.622,0.422,0.383,0.373,0.354,0.477,0.043,237,0.246,853,0.823,0.242,0.404,34.8,78.7,9.9,27.9,25,50.7,20.5,27.2,0.756,9.1,33,42.2,20.1,7,5.1,14.4,21,100.1,0.434,13.3,0.684,0.288,0.158,0.093,0.144,0.316,0.473,0.577,0.415,0.385,0.384,0.351,0.506,0.032,188,0.269,937,0.811,0.191,0.409,27,0,36.4,83.9,9.3,26.5,27.1,57.3,18.6,23.7,0.783,10.9,32.1,43,21.3,8.1,4.1,12.9,22.7,100.7,0.532,0.605263157894737,0.463414634146341,0.3,-3
"Charlotte Hornets",26.6,36,42,41,37,0.94,-0.32,0.62,109.2,108.2,95.9,0.28,0.338,0.55,0.503,10.8,19.9,0.228,0.521,12.1,79.6,0.165,18870,0.455,14,0.639,0.29,0.115,0.088,0.146,0.361,0.506,0.606,0.428,0.433,0.413,0.364,0.516,0.04,239,0.253,963,0.864,0.228,0.391,39.4,86.7,11.4,31.3,28,55.4,14.3,18.5,0.775,9,35.4,44.4,24.3,6.7,5.5,13.1,20.1,104.6,0.444,13.8,0.662,0.283,0.133,0.097,0.15,0.338,0.489,0.613,0.401,0.41,0.383,0.355,0.545,0.034,207,0.255,970,0.796,0.134,0.381,14,0,37.9,85.5,10.2,28.9,27.7,56.6,19.5,23.9,0.814,8.8,35,43.8,23.2,6.9,4.8,11.6,16.7,105.6,0.456,0.55,0.358974358974359,0.6,-2
"Miami Heat",26.5,37,40,41,36,0.81,-0.41,0.39,107.6,106.7,95.2,0.249,0.314,0.54,0.511,12.3,24.2,0.175,0.495,12.5,76.2,0.221,18555,0.449,12.3,0.732,0.308,0.162,0.119,0.143,0.268,0.489,0.586,0.425,0.461,0.373,0.342,0.441,0.044,262,0.27,917,0.838,0.237,0.369,37.8,84.2,7.7,22.5,30.1,61.7,18.6,23.8,0.781,10.3,33.4,43.7,19.7,6.8,4.9,13.5,18.6,102,0.454,13,0.686,0.29,0.167,0.094,0.135,0.314,0.496,0.628,0.414,0.392,0.388,0.363,0.429,0.053,327,0.238,872,0.887,0.306,0.407,13,0,39,85.8,9.8,26.9,29.2,58.9,15,21.4,0.704,10.7,33,43.7,21.2,7.1,5.8,13.4,20.6,102.8,0.487,0.538461538461538,0.435897435897436,0.5,1
"Denver Nuggets",25.3,37,40,39,38,0.12,0.15,0.27,113.6,113.5,98,0.277,0.324,0.568,0.53,13.1,27.8,0.215,0.537,10.9,78.7,0.196,18555,0.48,13.1,0.704,0.288,0.151,0.103,0.163,0.296,0.52,0.643,0.464,0.453,0.399,0.384,0.496,0.051,324,0.244,966,0.831,0.22,0.407,42.2,88,10,26,32.2,62,17.2,22,0.784,9.2,31.2,40.4,24.3,8.3,5,12,20.3,111.7,0.469,12.7,0.676,0.329,0.157,0.078,0.112,0.324,0.517,0.624,0.436,0.393,0.398,0.371,0.524,0.051,314,0.285,1088,0.871,0.192,0.382,18,0,41.2,87.8,10.6,28.5,30.6,59.3,18.8,24.4,0.773,12,34.2,46.2,25.3,6.9,3.9,14.9,19.2,111.8,0.474,0.538461538461538,0.41025641025641,0.4,-1
"Milwaukee Bucks",25.6,40,38,39,39,0,-0.26,-0.26,109.6,109.6,94.6,0.279,0.288,0.566,0.528,13,21.7,0.214,0.52,13.7,75.3,0.216,18820,0.46,13,0.661,0.323,0.137,0.091,0.109,0.339,0.513,0.623,0.43,0.389,0.395,0.356,0.548,0.054,317,0.274,996,0.861,0.289,0.396,38.2,83,10,28.2,28.1,54.8,17.9,23.2,0.772,10.3,32.1,42.4,24.1,7.2,4.7,14.8,19.5,104.3,0.475,11.7,0.712,0.356,0.171,0.077,0.108,0.288,0.518,0.642,0.399,0.38,0.395,0.369,0.534,0.074,433,0.284,1033,0.924,0.278,0.377,11,0,39,82.1,8.7,23.7,30.3,58.4,17.6,22.9,0.768,8.9,31.5,40.3,24.2,8.2,5.3,13.8,20.3,104.3,0.513,0.55,0.473684210526316,0.6,-2
"Minnesota Timberwolves",23.9,31,46,36,41,-0.9,0.45,-0.44,110.8,111.8,94.5,0.287,0.251,0.555,0.511,12.9,27.5,0.229,0.533,13.3,76,0.212,18605,0.475,12.9,0.68,0.314,0.142,0.088,0.135,0.32,0.527,0.663,0.431,0.404,0.394,0.364,0.49,0.061,371,0.265,992,0.855,0.222,0.419,39.5,83.2,9.7,26.6,29.8,56.5,17.6,22.9,0.77,9.7,30.5,40.2,22.9,7.6,5,14.3,20.5,106.4,0.467,12.4,0.749,0.302,0.164,0.098,0.185,0.251,0.505,0.642,0.436,0.389,0.407,0.351,0.533,0.058,356,0.249,922,0.879,0.267,0.391,9,0,39.4,84.4,7.4,21.2,32,63.2,19.3,24.2,0.796,11.6,30.9,42.5,23.6,7.9,4.6,14.1,20.2,105.5,0.403,0.5,0.297297297297297,0.3,-1
"Portland Trail Blazers",24.9,38,40,37,41,-0.81,0.21,-0.6,110.4,111.2,96.8,0.279,0.321,0.56,0.52,12.5,23,0.217,0.51,11.6,76.8,0.244,18970,0.456,13.1,0.706,0.281,0.164,0.11,0.152,0.294,0.49,0.583,0.436,0.44,0.411,0.373,0.439,0.04,235,0.242,866,0.804,0.198,0.371,39.3,86.3,9.4,25.3,29.9,60.9,21,26.8,0.786,10.1,33.8,43.9,20.7,7.8,5.2,12.8,19.9,109.1,0.461,13.3,0.679,0.299,0.141,0.091,0.148,0.321,0.503,0.598,0.422,0.448,0.421,0.372,0.447,0.048,292,0.247,893,0.791,0.204,0.377,15,0,39.7,86.1,10.3,27.6,29.4,58.5,18.7,24,0.781,10.1,33.4,43.5,21.3,7.1,5,13.8,21.3,108.3,0.487,0.594594594594595,0.390243902439024,0.7,-2
"Chicago Bulls",27,38,40,37,41,-0.79,-0.06,-0.86,107.3,108.1,95,0.262,0.255,0.529,0.486,12.2,27.1,0.209,0.513,12.3,76.4,0.168,18820,0.461,12.8,0.704,0.311,0.151,0.094,0.148,0.296,0.506,0.613,0.423,0.418,0.42,0.353,0.526,0.051,321,0.278,1030,0.847,0.23,0.398,39.8,86.5,9.1,25.6,30.8,60.9,14.6,18.9,0.769,10.3,32.8,43.2,23.9,7.2,4.6,13.3,18.9,103.3,0.443,12.7,0.745,0.278,0.17,0.12,0.177,0.255,0.48,0.594,0.451,0.395,0.384,0.335,0.513,0.038,234,0.254,944,0.875,0.286,0.411,8,0,38.5,86.9,7.4,22.1,31.1,64.8,18.1,22.8,0.795,12.2,33.5,45.7,22.4,7.8,4.8,13.5,17.7,102.5,0.487,0.58974358974359,0.384615384615385,0.6,-1
"Indiana Pacers",27,38,40,37,41,-0.96,-0.23,-1.19,108,109,96,0.262,0.272,0.555,0.512,12.7,21,0.212,0.511,13.4,75.1,0.225,18895,0.45,14,0.656,0.261,0.147,0.096,0.152,0.344,0.502,0.626,0.433,0.437,0.398,0.352,0.478,0.047,281,0.247,906,0.879,0.253,0.389,38.2,84.7,10.3,29.2,27.9,55.6,19.1,24.2,0.787,10.9,33.9,44.8,22.3,8,5.1,14.8,19.6,105.6,0.461,13.4,0.728,0.236,0.187,0.106,0.198,0.272,0.493,0.616,0.466,0.416,0.415,0.375,0.497,0.035,208,0.231,871,0.831,0.26,0.408,19,1,39,84.6,8.7,23.1,30.4,61.6,17.9,22.1,0.811,9,32.9,41.9,22.3,8.1,5,13.7,19.7,104.7,0.487,0.692307692307692,0.282051282051282,0.3,1
"New Orleans Pelicans",25.7,33,45,35,43,-1.6,0.37,-1.23,105.4,107,97.9,0.259,0.311,0.54,0.504,11.8,18.7,0.194,0.507,12.3,77,0.178,18945,0.448,13.5,0.665,0.288,0.149,0.099,0.13,0.335,0.496,0.641,0.375,0.398,0.386,0.352,0.495,0.054,345,0.244,978,0.821,0.217,0.372,39.9,89.1,10.5,29.8,29.4,59.3,15.8,20.7,0.765,10.6,37.6,48.2,23.2,7.3,4.3,13.8,19.4,106.1,0.449,13.3,0.689,0.28,0.169,0.092,0.147,0.311,0.492,0.622,0.413,0.427,0.377,0.354,0.502,0.048,301,0.244,932,0.836,0.219,0.377,11,0,39,86.9,9.6,27,29.5,59.9,16.9,22.5,0.752,8.6,35.4,44,22.8,7.8,5.6,12.9,18.2,104.5,0.423,0.51219512195122,0.324324324324324,0.6,-2
"Detroit Pistons",25.4,35,42,35,42,-1.29,-0.26,-1.55,105.7,107.1,94.9,0.221,0.261,0.521,0.492,10.9,23.8,0.159,0.515,12,81.2,0.199,18605,0.46,13.3,0.696,0.262,0.171,0.113,0.149,0.304,0.501,0.659,0.369,0.444,0.419,0.365,0.529,0.037,216,0.228,902,0.865,0.225,0.402,38.3,83.3,9.2,25.4,29,57.9,16.5,21.3,0.778,8,34.8,42.9,23.4,6.7,4.1,12.7,17.6,102.3,0.449,12.9,0.739,0.252,0.189,0.142,0.156,0.261,0.492,0.643,0.39,0.445,0.416,0.326,0.458,0.043,267,0.212,845,0.834,0.197,0.383,30,1,39.7,88.5,7.5,23.1,32.2,65.4,14.1,19.5,0.721,10.9,34.7,45.6,21,7,3.9,11.9,18,101,0.449,0.6,0.289473684210526,0.2,-2
"Atlanta Hawks",27.9,39,38,35,42,-1.31,-0.47,-1.78,104.4,105.8,97.4,0.296,0.306,0.538,0.501,14.2,23.7,0.215,0.507,13.9,75.9,0.178,18655,0.445,14,0.653,0.264,0.128,0.105,0.157,0.347,0.491,0.587,0.418,0.426,0.431,0.359,0.508,0.043,263,0.225,788,0.846,0.252,0.405,38.8,87.2,10.9,30.3,27.9,57,15.5,20.1,0.77,10.8,33.2,44,23.4,9.1,5.3,15.5,21.7,104,0.449,12.8,0.694,0.329,0.118,0.095,0.152,0.306,0.498,0.617,0.342,0.386,0.428,0.339,0.535,0.054,318,0.286,1024,0.877,0.234,0.394,11,0,37.9,84.4,8.8,25.8,29.1,58.5,18.1,25,0.725,10.3,34,44.3,23.3,8.3,4.9,15.8,18.1,102.7,0.506,0.526315789473684,0.487179487179487,0.2,-2
"Dallas Mavericks",27.7,32,45,32,45,-2.49,0.32,-2.18,105.8,108.4,92.1,0.226,0.364,0.543,0.506,11.6,18,0.182,0.53,14.6,77.8,0.218,18580,0.469,13.6,0.681,0.259,0.156,0.108,0.158,0.319,0.511,0.673,0.435,0.413,0.386,0.38,0.485,0.047,257,0.217,811,0.81,0.26,0.415,36.9,78.6,9.5,25,27.4,53.6,17.1,22.2,0.773,8.7,35.5,44.2,21,6.5,3.5,15.1,19.5,100.4,0.441,15.2,0.636,0.199,0.129,0.119,0.189,0.364,0.488,0.636,0.444,0.442,0.391,0.358,0.468,0.038,216,0.167,605,0.814,0.196,0.373,15,0,36.1,82,10.7,29.8,25.5,52.2,14.9,18.6,0.804,7.8,30.6,38.4,20.6,7.6,3.7,11.8,19.1,97.9,0.41,0.538461538461538,0.282051282051282,0.3,-2
"Sacramento Kings",28,31,47,29,49,-4,0.65,-3.35,106.9,111.1,94.7,0.283,0.294,0.555,0.514,13.8,21,0.219,0.528,13.1,76.5,0.227,18920,0.462,14.1,0.639,0.238,0.174,0.086,0.142,0.361,0.515,0.673,0.445,0.416,0.396,0.367,0.527,0.054,314,0.219,846,0.845,0.236,0.419,38.3,82.9,11,29.9,27.3,53,18.8,24.1,0.78,9.9,32.9,42.8,23.7,8.6,5.2,14.1,20.1,106.4,0.459,13,0.706,0.259,0.195,0.098,0.154,0.294,0.493,0.638,0.423,0.404,0.398,0.376,0.501,0.05,285,0.252,928,0.875,0.238,0.411,18,0,37.7,82.1,9.1,24.1,28.6,58,18,23.2,0.774,8.7,32.3,41.1,22.3,7.7,4,14.7,20.4,102.4,0.397,0.41025641025641,0.384615384615385,0.4,2
"New York Knicks",27.3,30,48,30,48,-3.5,-0.23,-3.73,107.6,111.2,96.2,0.239,0.278,0.534,0.496,12.5,26.2,0.189,0.508,11.6,74,0.215,18895,0.453,12.7,0.679,0.327,0.143,0.084,0.124,0.321,0.504,0.609,0.418,0.392,0.403,0.346,0.462,0.055,334,0.28,1048,0.826,0.228,0.394,39.7,87.7,9.7,28.2,30,59.6,18.8,24.4,0.771,11.7,33.3,45,21.9,7.6,4.6,12.9,18.5,108,0.447,13.1,0.722,0.289,0.126,0.134,0.173,0.278,0.485,0.59,0.38,0.439,0.419,0.35,0.468,0.039,249,0.255,940,0.85,0.229,0.433,22,0,39.6,88.5,8.6,24.6,31,63.9,16.7,21.2,0.791,11.8,33.5,45.3,21.8,7.1,5.7,13.9,20.5,104.5,0.385,0.473684210526316,0.3,0.3,1
"Phoenix Suns",25.2,22,56,25,53,-5.92,0.44,-5.49,106.2,112,100.3,0.297,0.256,0.538,0.493,13.6,25.8,0.231,0.526,13.2,76.6,0.265,18870,0.468,13,0.697,0.305,0.136,0.105,0.149,0.303,0.504,0.63,0.388,0.426,0.412,0.383,0.465,0.053,314,0.258,989,0.812,0.21,0.456,40.2,86,10,26.1,30.2,59.9,22.8,29.1,0.785,10.1,33.8,43.9,22.2,8.2,5.4,15.1,22.2,113.3,0.45,12.4,0.744,0.307,0.154,0.119,0.165,0.256,0.491,0.628,0.41,0.402,0.374,0.332,0.417,0.056,339,0.258,1007,0.798,0.275,0.333,20,0,39.7,88.3,7.5,22.6,32.2,65.7,20.4,26.2,0.777,11.8,33.1,44.8,19.4,8.2,4.9,15.7,24.9,107.3,0.278,0.333333333333333,0.225,0,-13
"Philadelphia 76ers",24.7,28,50,25,53,-5.6,-0.09,-5.69,103.2,108.9,98.6,0.257,0.349,0.54,0.503,15,22.2,0.197,0.512,13.4,75.5,0.236,18870,0.459,12.7,0.709,0.304,0.154,0.106,0.145,0.291,0.501,0.631,0.391,0.424,0.399,0.359,0.494,0.05,314,0.262,997,0.843,0.217,0.415,39.5,86,9,25,30.5,60.9,20.3,26.2,0.773,10.8,34.1,44.9,22.7,8.6,5.4,15.1,19.6,108.2,0.443,13.2,0.651,0.304,0.151,0.094,0.102,0.349,0.496,0.642,0.379,0.384,0.344,0.343,0.545,0.047,286,0.265,1024,0.868,0.152,0.404,8,0,37.8,85.3,10.2,29.8,27.6,55.6,16.8,21.9,0.768,9.8,33.1,42.9,23.9,8.4,5.3,16.7,22,102.6,0.359,0.447368421052632,0.275,0.3,-4
"Orlando Magic",25.4,27,51,23,55,-6.27,0.05,-6.22,103.7,110.2,96.6,0.246,0.299,0.523,0.488,12.1,21.8,0.183,0.521,12,77.3,0.203,18845,0.465,12.9,0.695,0.306,0.151,0.102,0.136,0.305,0.509,0.635,0.44,0.372,0.403,0.366,0.504,0.06,350,0.255,977,0.842,0.222,0.399,40.1,86.1,9.6,26.3,30.4,59.8,17.5,22.8,0.769,9.7,35.7,45.4,23.4,7.6,5.1,13.1,18.8,107.2,0.44,13.4,0.701,0.264,0.17,0.109,0.157,0.299,0.489,0.619,0.424,0.42,0.387,0.325,0.493,0.042,259,0.231,874,0.871,0.184,0.294,23,0,38.3,87,8.5,26.1,29.8,61,15.9,21.4,0.743,10,33.2,43.2,22.1,7,4.8,13.3,19.3,100.9,0.346,0.368421052631579,0.325,0.3,-5
